,year,state,race,sex,age,state_fips,population
36675,2004,WI,2,2,1,38060,106937
36676,2004,WI,2,2,2,21450,64357
36677,2004,WI,2,2,3,21120,52796
36678,2004,WI,2,2,4,19085,29204
36679,2004,WI,2,2,5,24475,15335
36680,2004,WV,1,1,1,14850,214274
36681,2004,WV,1,1,2,8910,163861
36682,2004,WV,1,1,3,8910,186174
36683,2004,WV,1,1,4,8910,169784
36684,2004,WV,1,1,5,14850,114165
36685,2004,WV,1,2,1,14850,203152
36686,2004,WV,1,2,2,8910,163259
36687,2004,WV,1,2,3,8910,190566
36688,2004,WV,1,2,4,8910,173604
36689,2004,WV,1,2,5,14850,157731
36690,2004,WV,2,1,1,24840,12649
36691,2004,WV,2,1,2,15876,10592
36692,2004,WV,2,1,3,15606,8555
36693,2004,WV,2,1,4,15066,6295
36694,2004,WV,2,1,5,18306,3062
36695,2004,WV,2,2,1,24570,11480
36696,2004,WV,2,2,2,15066,8112
36697,2004,WV,2,2,3,15174,8062
36698,2004,WV,2,2,4,14688,6078
36699,2004,WV,2,2,5,20088,4983
36700,2004,WY,1,1,1,6440,68164
36701,2004,WY,1,1,2,3864,49636
36702,2004,WY,1,1,3,3864,53836
36703,2004,WY,1,1,4,3864,47226
36704,2004,WY,1,1,5,6440,26991
36705,2004,WY,1,2,1,6440,63372
36706,2004,WY,1,2,2,3864,45959
36707,2004,WY,1,2,3,3864,53117
36708,2004,WY,1,2,4,3864,44609
36709,2004,WY,1,2,5,6440,32978
36710,2004,WY,2,1,1,11200,4609
36711,2004,WY,2,1,2,6720,3129
36712,2004,WY,2,1,3,6328,2194
36713,2004,WY,2,1,4,6160,1284
36714,2004,WY,2,1,5,5824,531
36715,2004,WY,2,2,1,11200,4359
36716,2004,WY,2,2,2,6384,2749
36717,2004,WY,2,2,3,6384,2261
36718,2004,WY,2,2,4,5600,1426
36719,2004,WY,2,2,5,5712,676
36720,2005,AK,1,1,1,268,69376
36721,2005,AK,1,1,2,162,53905
36722,2005,AK,1,1,3,162,62406
36723,2005,AK,1,1,4,162,51260
36724,2005,AK,1,1,5,242,16413
36725,2005,AK,1,2,1,268,64315
36726,2005,AK,1,2,2,162,47165
36727,2005,AK,1,2,3,162,57639
36728,2005,AK,1,2,4,162,43054
36729,2005,AK,1,2,5,246,17159
36730,2005,AK,2,1,1,440,37060
36731,2005,AK,2,1,2,280,20781
36732,2005,AK,2,1,3,286,18897
36733,2005,AK,2,1,4,274,11411
36734,2005,AK,2,1,5,346,4517
36735,2005,AK,2,2,1,452,35027
36736,2005,AK,2,2,2,274,19424
36737,2005,AK,2,2,3,260,19137
36738,2005,AK,2,2,4,248,12144
36739,2005,AK,2,2,5,322,5856
36740,2005,AL,1,1,1,335,422505
36741,2005,AL,1,1,2,201,316520
36742,2005,AL,1,1,3,201,358493
36743,2005,AL,1,1,4,201,306700
36744,2005,AL,1,1,5,335,204945
36745,2005,AL,1,2,1,335,399747
36746,2005,AL,1,2,2,201,307117
36747,2005,AL,1,2,3,201,356518
36748,2005,AL,1,2,4,201,321231
36749,2005,AL,1,2,5,335,282264
36750,2005,AL,2,1,1,643,214757
36751,2005,AL,2,1,2,395,134765
36752,2005,AL,2,1,3,397,122754
36753,2005,AL,2,1,4,395,87045
36754,2005,AL,2,1,5,563,42919
36755,2005,AL,2,2,1,628,210549
36756,2005,AL,2,2,2,393,153352
36757,2005,AL,2,2,3,399,148187
36758,2005,AL,2,2,4,399,104062
36759,2005,AL,2,2,5,582,71487
36760,2005,AR,1,1,1,1875,303369
36761,2005,AR,1,1,2,1125,225302
36762,2005,AR,1,1,3,1125,240160
36763,2005,AR,1,1,4,1125,206622
36764,2005,AR,1,1,5,1875,148435
36765,2005,AR,1,2,1,1875,286459
36766,2005,AR,1,2,2,1125,216852
36767,2005,AR,1,2,3,1125,237701
36768,2005,AR,1,2,4,1125,217193
36769,2005,AR,1,2,5,1875,196904
36770,2005,AR,2,1,1,3515,89906
36771,2005,AR,2,1,2,2155,54842
36772,2005,AR,2,1,3,2145,47195
36773,2005,AR,2,1,4,2115,31951
36774,2005,AR,2,1,5,2755,15020
36775,2005,AR,2,2,1,3475,88027
36776,2005,AR,2,2,2,2140,59910
36777,2005,AR,2,2,3,2145,54618
36778,2005,AR,2,2,4,2110,36315
36779,2005,AR,2,2,5,2900,24316
36780,2005,AZ,1,1,1,300,731244
36781,2005,AZ,1,1,2,180,542020
36782,2005,AZ,1,1,3,180,531605
36783,2005,AZ,1,1,4,180,418407
36784,2005,AZ,1,1,5,300,323040
36785,2005,AZ,1,2,1,300,692442
36786,2005,AZ,1,2,2,180,505937
36787,2005,AZ,1,2,3,180,523640
36788,2005,AZ,1,2,4,180,452265
36789,2005,AZ,1,2,5,300,391392
36790,2005,AZ,2,1,1,596,137721
36791,2005,AZ,2,1,2,360,92277
36792,2005,AZ,2,1,3,360,74341
36793,2005,AZ,2,1,4,360,39476
36794,2005,AZ,2,1,5,560,18135
36795,2005,AZ,2,2,1,600,132336
36796,2005,AZ,2,2,2,360,87457
36797,2005,AZ,2,2,3,360,76064
36798,2005,AZ,2,2,4,360,45313
36799,2005,AZ,2,2,5,576,23965
36800,2005,CA,1,1,1,1740,4146706
36801,2005,CA,1,1,2,1044,3090262
36802,2005,CA,1,1,3,1044,3165869
36803,2005,CA,1,1,4,1044,2175245
36804,2005,CA,1,1,5,1740,1335863
36805,2005,CA,1,2,1,1740,3926950
36806,2005,CA,1,2,2,1044,2839877
36807,2005,CA,1,2,3,1044,3039399
36808,2005,CA,1,2,4,1044,2248581
36809,2005,CA,1,2,5,1740,1777643
36810,2005,CA,2,1,1,3426,1212008
36811,2005,CA,2,1,2,2052,932924
36812,2005,CA,2,1,3,2064,896043
36813,2005,CA,2,1,4,2064,569920
36814,2005,CA,2,1,5,3288,306873
36815,2005,CA,2,2,1,3396,1155889
36816,2005,CA,2,2,2,2058,955776
36817,2005,CA,2,2,3,2040,977384
36818,2005,CA,2,2,4,2016,655857
36819,2005,CA,2,2,5,3252,418874
36820,2005,CO,1,1,1,2552,590050
36821,2005,CO,1,1,2,1536,468348
36822,2005,CO,1,1,3,1536,492353
36823,2005,CO,1,1,4,1536,370410
36824,2005,CO,1,1,5,2560,189721
36825,2005,CO,1,2,1,2560,555962
36826,2005,CO,1,2,2,1536,431776
36827,2005,CO,1,2,3,1536,485285
36828,2005,CO,1,2,4,1536,375401
36829,2005,CO,1,2,5,2560,247242
36830,2005,CO,2,1,1,4272,72516
36831,2005,CO,2,1,2,2728,54805
36832,2005,CO,2,1,3,2704,49173
36833,2005,CO,2,1,4,2512,25960
36834,2005,CO,2,1,5,2680,10314
36835,2005,CO,2,2,1,4232,70976
36836,2005,CO,2,2,2,2560,51967
36837,2005,CO,2,2,3,2592,47929
36838,2005,CO,2,2,4,2416,27393
36839,2005,CO,2,2,5,2768,14307
36840,2005,CT,1,1,1,360,392264
36841,2005,CT,1,1,2,216,251103
36842,2005,CT,1,1,3,216,354470
36843,2005,CT,1,1,4,216,274980
36844,2005,CT,1,1,5,360,180866
36845,2005,CT,1,2,1,360,371367
36846,2005,CT,1,2,2,216,243750
36847,2005,CT,1,2,3,216,365950
36848,2005,CT,1,2,4,216,290202
36849,2005,CT,1,2,5,360,259790
36850,2005,CT,2,1,1,720,89121
36851,2005,CT,2,1,2,432,61267
36852,2005,CT,2,1,3,432,56029
36853,2005,CT,2,1,4,432,30802
36854,2005,CT,2,1,5,720,13986
36855,2005,CT,2,2,1,720,86474
36856,2005,CT,2,2,2,432,63948
36857,2005,CT,2,2,3,432,63089
36858,2005,CT,2,2,4,432,36721
36859,2005,CT,2,2,5,720,20777
36860,2005,DC,1,1,1,55,17001
36861,2005,DC,1,1,2,33,39569
36862,2005,DC,1,1,3,33,25737
36863,2005,DC,1,1,4,33,16919
36864,2005,DC,1,1,5,55,9167
36865,2005,DC,1,2,1,55,17067
36866,2005,DC,1,2,2,33,41736
36867,2005,DC,1,2,3,33,20061
36868,2005,DC,1,2,4,33,17097
36869,2005,DC,1,2,5,55,11200
36870,2005,DC,2,1,1,110,46580
36871,2005,DC,2,1,2,66,33593
36872,2005,DC,2,1,3,66,35006
36873,2005,DC,2,1,4,66,26980
36874,2005,DC,2,1,5,110,16971
36875,2005,DC,2,2,1,110,47511
36876,2005,DC,2,2,2,66,41200
36877,2005,DC,2,2,3,66,40348
36878,2005,DC,2,2,4,66,34129
36879,2005,DC,2,2,5,110,29264
36880,2005,DE,1,1,1,150,79687
36881,2005,DE,1,1,2,90,59506
36882,2005,DE,1,1,3,90,70401
36883,2005,DE,1,1,4,90,57984
36884,2005,DE,1,1,5,150,41743
36885,2005,DE,1,2,1,150,76295
36886,2005,DE,1,2,2,90,59083
36887,2005,DE,1,2,3,90,71461
36888,2005,DE,1,2,4,90,62512
36889,2005,DE,1,2,5,150,54726
36890,2005,DE,2,1,1,300,36183
36891,2005,DE,2,1,2,180,22641
36892,2005,DE,2,1,3,180,22225
36893,2005,DE,2,1,4,180,13136
36894,2005,DE,2,1,5,300,6417
36895,2005,DE,2,2,1,300,35317
36896,2005,DE,2,2,2,180,24614
36897,2005,DE,2,2,3,180,25823
36898,2005,DE,2,2,4,180,16203
36899,2005,DE,2,2,5,300,9193
36900,2005,FL,1,1,1,4020,1679859
36901,2005,FL,1,1,2,2412,1307702
36902,2005,FL,1,1,3,2412,1576638
36903,2005,FL,1,1,4,2412,1310533
36904,2005,FL,1,1,5,4020,1209860
36905,2005,FL,1,2,1,4020,1583375
36906,2005,FL,1,2,2,2412,1243946
36907,2005,FL,1,2,3,2412,1571240
36908,2005,FL,1,2,4,2412,1427923
36909,2005,FL,1,2,5,4020,1517571
36910,2005,FL,2,1,1,7980,590130
36911,2005,FL,2,1,2,4824,381637
36912,2005,FL,2,1,3,4824,350439
36913,2005,FL,2,1,4,4812,212848
36914,2005,FL,2,1,5,7572,104442
36915,2005,FL,2,2,1,7944,573147
36916,2005,FL,2,2,2,4812,407744
36917,2005,FL,2,2,3,4824,393521
36918,2005,FL,2,2,4,4788,250269
36919,2005,FL,2,2,5,7740,149214
36920,2005,GA,1,1,1,10335,818102
36921,2005,GA,1,1,2,6201,633579
36922,2005,GA,1,1,3,6201,693252
36923,2005,GA,1,1,4,6201,516619
36924,2005,GA,1,1,5,10335,285669
36925,2005,GA,1,2,1,10335,769492
36926,2005,GA,1,2,2,6201,593562
36927,2005,GA,1,2,3,6201,672374
36928,2005,GA,1,2,4,6201,535477
36929,2005,GA,1,2,5,10335,393280
36930,2005,GA,2,1,1,19409,517576
36931,2005,GA,2,1,2,12012,332310
36932,2005,GA,2,1,3,12090,320222
36933,2005,GA,2,1,4,11856,182056
36934,2005,GA,2,1,5,15743,71274
36935,2005,GA,2,2,1,19344,505423
36936,2005,GA,2,2,2,12129,374865
36937,2005,GA,2,2,3,12116,371766
36938,2005,GA,2,2,4,11908,220692
36939,2005,GA,2,2,5,16705,118332
36940,2005,HI,1,1,1,300,28060
36941,2005,HI,1,1,2,210,42685
36942,2005,HI,1,1,3,225,40503
36943,2005,HI,1,1,4,225,38808
36944,2005,HI,1,1,5,345,20215
36945,2005,HI,1,2,1,315,25879
36946,2005,HI,1,2,2,195,30931
36947,2005,HI,1,2,3,210,34285
36948,2005,HI,1,2,4,210,33756
36949,2005,HI,1,2,5,360,21687
36950,2005,HI,2,1,1,600,142472
36951,2005,HI,2,1,2,390,100287
36952,2005,HI,2,1,3,405,98957
36953,2005,HI,2,1,4,405,79882
36954,2005,HI,2,1,5,660,56047
36955,2005,HI,2,2,1,600,134714
36956,2005,HI,2,2,2,390,96612
36957,2005,HI,2,2,3,390,105047
36958,2005,HI,2,2,4,405,85615
36959,2005,HI,2,2,5,645,76287
36960,2005,IA,1,1,1,9405,384518
36961,2005,IA,1,1,2,5643,271845
36962,2005,IA,1,1,3,5643,299890
36963,2005,IA,1,1,4,5643,251296
36964,2005,IA,1,1,5,9405,178419
36965,2005,IA,1,2,1,9405,366114
36966,2005,IA,1,2,2,5643,261559
36967,2005,IA,1,2,3,5643,298749
36968,2005,IA,1,2,4,5643,253453
36969,2005,IA,1,2,5,9405,251132
36970,2005,IA,2,1,1,16720,30194
36971,2005,IA,2,1,2,9975,20723
36972,2005,IA,2,1,3,10013,14508
36973,2005,IA,2,1,4,7619,7275
36974,2005,IA,2,1,5,6479,2767
36975,2005,IA,2,2,1,16815,28924
36976,2005,IA,2,2,2,9671,18595
36977,2005,IA,2,2,3,9310,13272
36978,2005,IA,2,2,4,7657,7480
36979,2005,IA,2,2,5,8075,3741
36980,2005,ID,1,1,1,3520,214300
36981,2005,ID,1,1,2,2112,143450
36982,2005,ID,1,1,3,2112,140512
36983,2005,ID,1,1,4,2112,116634
36984,2005,ID,1,1,5,3520,72863
36985,2005,ID,1,2,1,3520,203525
36986,2005,ID,1,2,2,2112,135699
36987,2005,ID,1,2,3,2112,139355
36988,2005,ID,1,2,4,2112,116585
36989,2005,ID,1,2,5,3520,88371
36990,2005,ID,2,1,1,5824,10830
36991,2005,ID,2,1,2,3344,7647
36992,2005,ID,2,1,3,3424,5508
36993,2005,ID,2,1,4,3088,3225
36994,2005,ID,2,1,5,3312,1289
36995,2005,ID,2,2,1,5856,10575
36996,2005,ID,2,2,2,3456,7010
36997,2005,ID,2,2,3,3408,5783
36998,2005,ID,2,2,4,2928,3471
36999,2005,ID,2,2,5,3376,1609
37000,2005,IL,1,1,1,8670,1390728
37001,2005,IL,1,1,2,5202,1048973
37002,2005,IL,1,1,3,5202,1140959
37003,2005,IL,1,1,4,5202,851075
37004,2005,IL,1,1,5,8670,538233
37005,2005,IL,1,2,1,8670,1313871
37006,2005,IL,1,2,2,5202,993111
37007,2005,IL,1,2,3,5202,1123781
37008,2005,IL,1,2,4,5202,879107
37009,2005,IL,1,2,5,8670,766539
37010,2005,IL,2,1,1,15793,430711
37011,2005,IL,2,1,2,9656,280924
37012,2005,IL,2,1,3,9809,254406
37013,2005,IL,2,1,4,9078,165745
37014,2005,IL,2,1,5,10693,84318
37015,2005,IL,2,2,1,15793,417603
37016,2005,IL,2,2,2,9401,303412
37017,2005,IL,2,2,3,9350,293831
37018,2005,IL,2,2,4,8823,204349
37019,2005,IL,2,2,5,11254,128227
37020,2005,IN,1,1,1,8280,783491
37021,2005,IN,1,1,2,4968,559032
37022,2005,IN,1,1,3,4968,617280
37023,2005,IN,1,1,4,4968,486061
37024,2005,IN,1,1,5,8280,301062
37025,2005,IN,1,2,1,8280,743685
37026,2005,IN,1,2,2,4968,541512
37027,2005,IN,1,2,3,4968,615363
37028,2005,IN,1,2,4,4968,502828
37029,2005,IN,1,2,5,8280,424228
37030,2005,IN,2,1,1,15552,128498
37031,2005,IN,2,1,2,9342,80466
37032,2005,IN,2,1,3,9486,69222
37033,2005,IN,2,1,4,9000,41635
37034,2005,IN,2,1,5,10134,20388
37035,2005,IN,2,2,1,15570,124581
37036,2005,IN,2,2,2,9378,84047
37037,2005,IN,2,2,3,9288,75558
37038,2005,IN,2,2,4,8874,49096
37039,2005,IN,2,2,5,11502,30583
37040,2005,KR,1,1,1,495,14723
37041,2005,KR,1,1,2,297,12166
37042,2005,KR,1,1,3,297,12234
37043,2005,KR,1,1,4,297,7291
37044,2005,KR,1,1,5,495,5308
37045,2005,KR,1,2,1,495,13605
37046,2005,KR,1,2,2,297,12280
37047,2005,KR,1,2,3,297,11793
37048,2005,KR,1,2,4,297,7476
37049,2005,KR,1,2,5,495,7902
37050,2005,KR,2,1,1,990,18553
37051,2005,KR,2,1,2,594,10839
37052,2005,KR,2,1,3,594,9118
37053,2005,KR,2,1,4,594,4961
37054,2005,KR,2,1,5,990,2690
37055,2005,KR,2,2,1,990,17643
37056,2005,KR,2,2,2,594,13482
37057,2005,KR,2,2,3,594,10959
37058,2005,KR,2,2,4,594,6489
37059,2005,KR,2,2,5,990,4425
37060,2005,KS,1,1,1,10500,354041
37061,2005,KS,1,1,2,6300,244896
37062,2005,KS,1,1,3,6300,263701
37063,2005,KS,1,1,4,6300,212912
37064,2005,KS,1,1,5,10500,142678
37065,2005,KS,1,2,1,10500,334731
37066,2005,KS,1,2,2,6300,237108
37067,2005,KS,1,2,3,6300,264266
37068,2005,KS,1,2,4,6300,216150
37069,2005,KS,1,2,5,10500,196722
37070,2005,KS,2,1,1,16720,51753
37071,2005,KS,2,1,2,9620,35180
37072,2005,KS,2,1,3,9700,28527
37073,2005,KS,2,1,4,8620,16387
37074,2005,KS,2,1,5,9000,7266
37075,2005,KS,2,2,1,16260,48944
37076,2005,KS,2,2,2,9420,33198
37077,2005,KS,2,2,3,9420,28716
37078,2005,KS,2,2,4,8360,17804
37079,2005,KS,2,2,5,10120,10319
37080,2005,KY,1,1,1,12600,506860
37081,2005,KY,1,1,2,7560,383840
37082,2005,KY,1,1,3,7560,419445
37083,2005,KY,1,1,4,7560,341701
37084,2005,KY,1,1,5,12600,208377
37085,2005,KY,1,2,1,12600,480232
37086,2005,KY,1,2,2,7560,376559
37087,2005,KY,1,2,3,7560,426056
37088,2005,KY,1,2,4,7560,357759
37089,2005,KY,1,2,5,12600,289923
37090,2005,KY,2,1,1,21987,67614
37091,2005,KY,2,1,2,13314,47338
37092,2005,KY,2,1,3,14091,41749
37093,2005,KY,2,1,4,13083,24703
37094,2005,KY,2,1,5,14322,11457
37095,2005,KY,2,2,1,21819,64563
37096,2005,KY,2,2,2,13209,45607
37097,2005,KY,2,2,3,13755,42861
37098,2005,KY,2,2,4,12684,27988
37099,2005,KY,2,2,5,16611,18110
37100,2005,LA,1,1,1,7040,374333
37101,2005,LA,1,1,2,4224,293992
37102,2005,LA,1,1,3,4224,318207
37103,2005,LA,1,1,4,4224,263302
37104,2005,LA,1,1,5,7040,167062
37105,2005,LA,1,2,1,7040,356988
37106,2005,LA,1,2,2,4224,284962
37107,2005,LA,1,2,3,4224,315946
37108,2005,LA,1,2,4,4224,271628
37109,2005,LA,1,2,5,7040,228738
37110,2005,LA,2,1,1,13464,271440
37111,2005,LA,2,1,2,8272,163436
37112,2005,LA,2,1,3,8382,145785
37113,2005,LA,2,1,4,8228,102252
37114,2005,LA,2,1,5,12056,48386
37115,2005,LA,2,2,1,13508,263471
37116,2005,LA,2,2,2,8228,178453
37117,2005,LA,2,2,3,8360,167577
37118,2005,LA,2,2,4,8272,120283
37119,2005,LA,2,2,5,12474,75155
37120,2005,MA,1,1,1,1750,707559
37121,2005,MA,1,1,2,1050,517820
37122,2005,MA,1,1,3,1050,645486
37123,2005,MA,1,1,4,1050,496468
37124,2005,MA,1,1,5,1750,323597
37125,2005,MA,1,2,1,1750,676845
37126,2005,MA,1,2,2,1050,523939
37127,2005,MA,1,2,3,1050,671758
37128,2005,MA,1,2,4,1050,533058
37129,2005,MA,1,2,5,1750,473512
37130,2005,MA,2,1,1,3475,136745
37131,2005,MA,2,1,2,2100,107829
37132,2005,MA,2,1,3,2100,89566
37133,2005,MA,2,1,4,2075,47335
37134,2005,MA,2,1,5,3425,21875
37135,2005,MA,2,2,1,3475,133768
37136,2005,MA,2,2,2,2100,115204
37137,2005,MA,2,2,3,2100,96028
37138,2005,MA,2,2,4,2100,53867
37139,2005,MA,2,2,5,3475,31031
37140,2005,MD,1,1,1,2880,467608
37141,2005,MD,1,1,2,1728,333050
37142,2005,MD,1,1,3,1728,421723
37143,2005,MD,1,1,4,1728,335702
37144,2005,MD,1,1,5,2880,203253
37145,2005,MD,1,2,1,2880,443883
37146,2005,MD,1,2,2,1728,322964
37147,2005,MD,1,2,3,1728,429960
37148,2005,MD,1,2,4,1728,349665
37149,2005,MD,1,2,5,2880,280178
37150,2005,MD,2,1,1,5688,316054
37151,2005,MD,2,1,2,3456,203418
37152,2005,MD,2,1,3,3456,221758
37153,2005,MD,2,1,4,3456,136073
37154,2005,MD,2,1,5,5472,61979
37155,2005,MD,2,2,1,5712,306973
37156,2005,MD,2,2,2,3456,230596
37157,2005,MD,2,2,3,3456,263083
37158,2005,MD,2,2,4,3456,171363
37159,2005,MD,2,2,5,5592,93096
37160,2005,ME,1,1,1,1840,161320
37161,2005,ME,1,1,2,1104,107605
37162,2005,ME,1,1,3,1104,147580
37163,2005,ME,1,1,4,1104,128457
37164,2005,ME,1,1,5,1840,80790
37165,2005,ME,1,2,1,1840,152315
37166,2005,ME,1,2,2,1104,108865
37167,2005,ME,1,2,3,1104,153509
37168,2005,ME,1,2,4,1104,131705
37169,2005,ME,1,2,5,1840,108945
37170,2005,ME,2,1,1,3634,7657
37171,2005,ME,2,1,2,2208,4662
37172,2005,ME,2,1,3,2185,3823
37173,2005,ME,2,1,4,2116,2068
37174,2005,ME,2,1,5,2576,721
37175,2005,ME,2,2,1,3657,7591
37176,2005,ME,2,2,2,2185,4381
37177,2005,ME,2,2,3,2162,3840
37178,2005,ME,2,2,4,2047,2029
37179,2005,ME,2,2,5,2852,924
37180,2005,MI,1,1,1,10790,1124886
37181,2005,MI,1,1,2,6474,776403
37182,2005,MI,1,1,3,6474,939999
37183,2005,MI,1,1,4,6474,753709
37184,2005,MI,1,1,5,10790,470688
37185,2005,MI,1,2,1,10790,1065717
37186,2005,MI,1,2,2,6474,752174
37187,2005,MI,1,2,3,6474,935239
37188,2005,MI,1,2,4,6474,770503
37189,2005,MI,1,2,5,10790,642592
37190,2005,MI,2,1,1,20696,321942
37191,2005,MI,2,1,2,12480,194924
37192,2005,MI,2,1,3,12402,180206
37193,2005,MI,2,1,4,12194,117406
37194,2005,MI,2,1,5,15600,56654
37195,2005,MI,2,2,1,20618,311270
37196,2005,MI,2,2,2,12142,209965
37197,2005,MI,2,2,3,11934,201685
37198,2005,MI,2,2,4,11908,139843
37199,2005,MI,2,2,5,16718,85332
37200,2005,MN,1,1,1,11745,622203
37201,2005,MN,1,1,2,7047,452883
37202,2005,MN,1,1,3,7047,538000
37203,2005,MN,1,1,4,7047,410734
37204,2005,MN,1,1,5,11745,255568
37205,2005,MN,1,2,1,11745,593604
37206,2005,MN,1,2,2,7047,433476
37207,2005,MN,1,2,3,7047,533692
37208,2005,MN,1,2,4,7047,415189
37209,2005,MN,1,2,5,11745,345390
37210,2005,MN,2,1,1,22032,109011
37211,2005,MN,2,1,2,13203,68536
37212,2005,MN,2,1,3,12771,52012
37213,2005,MN,2,1,4,11772,23056
37214,2005,MN,2,1,5,11124,8049
37215,2005,MN,2,2,1,22248,105059
37216,2005,MN,2,2,2,12879,69491
37217,2005,MN,2,2,3,12663,49021
37218,2005,MN,2,2,4,11313,23860
37219,2005,MN,2,2,5,12690,10764
37220,2005,MO,1,1,1,16675,669244
37221,2005,MO,1,1,2,10005,482265
37222,2005,MO,1,1,3,10005,545518
37223,2005,MO,1,1,4,10005,439535
37224,2005,MO,1,1,5,16675,299354
37225,2005,MO,1,2,1,16675,635359
37226,2005,MO,1,2,2,10005,476066
37227,2005,MO,1,2,3,10005,546042
37228,2005,MO,1,2,4,10005,461933
37229,2005,MO,1,2,5,16675,410584
37230,2005,MO,2,1,1,30015,145488
37231,2005,MO,2,1,2,17748,89486
37232,2005,MO,2,1,3,17893,81855
37233,2005,MO,2,1,4,17197,50035
37234,2005,MO,2,1,5,19778,24650
37235,2005,MO,2,2,1,29957,141814
37236,2005,MO,2,2,2,17516,97629
37237,2005,MO,2,2,3,17574,92505
37238,2005,MO,2,2,4,17139,61590
37239,2005,MO,2,2,5,21895,39348
37240,2005,MS,1,1,1,11480,232000
37241,2005,MS,1,1,2,6888,175063
37242,2005,MS,1,1,3,6888,191419
37243,2005,MS,1,1,4,6888,164446
37244,2005,MS,1,1,5,11480,110717
37245,2005,MS,1,2,1,11480,219275
37246,2005,MS,1,2,2,6888,167319
37247,2005,MS,1,2,3,6888,187069
37248,2005,MS,1,2,4,6888,170881
37249,2005,MS,1,2,5,11480,153558
37250,2005,MS,2,1,1,20804,197398
37251,2005,MS,2,1,2,13160,117043
37252,2005,MS,2,1,3,13244,102448
37253,2005,MS,2,1,4,12432,69504
37254,2005,MS,2,1,5,17864,33590
37255,2005,MS,2,2,1,21028,193659
37256,2005,MS,2,2,2,12964,131869
37257,2005,MS,2,2,3,13356,122948
37258,2005,MS,2,2,4,13020,81217
37259,2005,MS,2,2,5,18928,54806
37260,2005,MT,1,1,1,8400,112349
37261,2005,MT,1,1,2,5040,82077
37262,2005,MT,1,1,3,5040,91692
37263,2005,MT,1,1,4,5040,89444
37264,2005,MT,1,1,5,8400,56438
37265,2005,MT,1,2,1,8400,105781
37266,2005,MT,1,2,2,5040,76361
37267,2005,MT,1,2,3,5040,92934
37268,2005,MT,1,2,4,5040,86928
37269,2005,MT,1,2,5,8400,68912
37270,2005,MT,2,1,1,11970,16290
37271,2005,MT,2,1,2,6780,8743
37272,2005,MT,2,1,3,6270,7153
37273,2005,MT,2,1,4,5820,4404
37274,2005,MT,2,1,5,6060,1732
37275,2005,MT,2,2,1,11760,15714
37276,2005,MT,2,2,2,6000,8460
37277,2005,MT,2,2,3,6090,7537
37278,2005,MT,2,2,4,5790,4804
37279,2005,MT,2,2,5,6420,2349
37280,2005,NC,1,1,1,18500,842280
37281,2005,NC,1,1,2,11100,663705
37282,2005,NC,1,1,3,11100,731995
37283,2005,NC,1,1,4,11100,581289
37284,2005,NC,1,1,5,18500,367641
37285,2005,NC,1,2,1,18500,792834
37286,2005,NC,1,2,2,11100,629269
37287,2005,NC,1,2,3,11100,725648
37288,2005,NC,1,2,4,11100,615073
37289,2005,NC,1,2,5,18500,506916
37290,2005,NC,2,1,1,36223,372798
37291,2005,NC,2,1,2,22089,236130
37292,2005,NC,2,1,3,22089,231615
37293,2005,NC,2,1,4,21941,151308
37294,2005,NC,2,1,5,31783,69457
37295,2005,NC,2,2,1,36371,363230
37296,2005,NC,2,2,2,21978,261582
37297,2005,NC,2,2,3,22015,267647
37298,2005,NC,2,2,4,21978,180384
37299,2005,NC,2,2,5,34410,114606
37300,2005,ND,1,1,1,10070,77914
37301,2005,ND,1,1,2,6042,64876
37302,2005,ND,1,1,3,6042,62684
37303,2005,ND,1,1,4,6042,54862
37304,2005,ND,1,1,5,10070,39197
37305,2005,ND,1,2,1,10070,73193
37306,2005,ND,1,2,2,6042,57908
37307,2005,ND,1,2,3,6042,61110
37308,2005,ND,1,2,4,6042,52210
37309,2005,ND,1,2,5,10070,52794
37310,2005,ND,2,1,1,13300,10607
37311,2005,ND,2,1,2,7486,6991
37312,2005,ND,2,1,3,6954,4376
37313,2005,ND,2,1,4,5776,2226
37314,2005,ND,2,1,5,5092,813
37315,2005,ND,2,2,1,12350,9986
37316,2005,ND,2,2,2,6802,6206
37317,2005,ND,2,2,3,6688,4560
37318,2005,ND,2,2,4,5244,2424
37319,2005,ND,2,2,5,6004,1152
37320,2005,NE,1,1,1,14415,230448
37321,2005,NE,1,1,2,8649,164793
37322,2005,NE,1,1,3,8649,173692
37323,2005,NE,1,1,4,8649,139566
37324,2005,NE,1,1,5,14415,95266
37325,2005,NE,1,2,1,14415,219627
37326,2005,NE,1,2,2,8649,157093
37327,2005,NE,1,2,3,8649,170932
37328,2005,NE,1,2,4,8649,141749
37329,2005,NE,1,2,5,14415,131063
37330,2005,NE,2,1,1,18414,27275
37331,2005,NE,2,1,2,10013,17696
37332,2005,NE,2,1,3,9734,13139
37333,2005,NE,2,1,4,8246,7244
37334,2005,NE,2,1,5,5952,2910
37335,2005,NE,2,2,1,18445,26131
37336,2005,NE,2,2,2,9517,17085
37337,2005,NE,2,2,3,9145,13574
37338,2005,NE,2,2,4,8494,8027
37339,2005,NE,2,2,5,8401,4187
37340,2005,NH,1,1,1,1650,168558
37341,2005,NH,1,1,2,990,108015
37342,2005,NH,1,1,3,990,154118
37343,2005,NH,1,1,4,990,119002
37344,2005,NH,1,1,5,1650,66855
37345,2005,NH,1,2,1,1650,160580
